<<<<<<< HEAD
timestamp,txid,src_ip,dst_ip,src_port,dst_port,input_addresses,output_addresses,input_amounts,output_amounts,geo_country,asn
2026-08-11T00:46:33Z,986c1ef4eb2e01a53cf3de5021983319a4d0614685bd03cab61aead3b2a0d910,60.119.13.232,74.112.166.245,8333,443,bc1qSwVcpcG7W7ts9814vrF9DuSQkhi6eeHu525Dzi,bc1qtZHybusdHmVRdXrGqNrWkWzex2X8H5RhsFkmFt,4.13882350,4.13882350,DE,AS51167
2026-08-11T00:46:56Z,afdf9a0e9dff46700d1a9b8674ad4c1c8dfdd2bc4726f71ba8a6d1c16c32dce9,178.44.216.176,146.5.58.208,9050,8333,bc1qJ5vbgBMbzayG6Hr14yFPSF2DzBZAUXDMjLxg1L,bc1qjUb4jL3bqP2fqzNvHtqeEq2NovgUxUsopq4t7c,40.00000000,40.00000000,IR,AS58224
2026-08-11T00:46:59Z,1f4ba5c33b8ffa49720379b82c85fb604fa00af20976577f3c7d7f92f9a62fa4,107.137.33.46,19.123.40.53,8333,443,bc1qMACdvSpJaHh961dBCy9M6oHNPXehQvoDWi9FYS,bc1q6d2sqFK3JFbKBrWdprrYcZ8d8JrbuQbuq3qoVb|bc1qMACdvSpJaHh961dBCy9M6oHNPXehQvoDWi9FYS,6.20251265,3.75893221|2.44358044,GB,AS2856
2026-08-11T00:47:07Z,2fb92b8e8f7abc26b3747d07509e41cd513a3e3841837f02fd8691a1abf6e256,107.191.224.183,194.140.125.109,8333,8333,bc1q8jE49TyMRJhWnX7u6Nac9yoo5vaxW3kyasfJ5o,bc1qmHfbdqbh3bbo1xSWvcA7J6VJTaw7sFvMgCShRH,0.82981813,0.82981813,GB,AS2856
2026-08-11T00:47:12Z,be838d66ef5524462de871e3bc6552ea82d18ba4f0d7ee4ac4aeefe631832aa8,102.142.232.112,195.134.219.213,18333,9050,bc1q319R1YVqB5HDzhhHmaRydjsRsvNExY5QzPXG82,bc1quVAWwpYEbmBkRHS3jwd6hYcP6EpaQLKqMVkW2A,0.64109566,0.64109566,DE,AS51167
2026-08-11T00:47:25Z,a0a2b6f4d5280f445bb4bea0fec046d9033c95f439f57b4cbe7547c54a579b50,158.165.250.209,9.57.185.138,8333,18333,bc1qN7KTt2oWwzHPukPPGJVs4MWmhHrsBEcrxciMpS|bc1q76offxQGxwjYvmUT4h7xrJvooJzHhZNTjvHP61|bc1qqGQeknzfTuSnp3PisVwWdxa3SuthprUj2EdC2h,bc1qZmicKqcbCSgm5D66nfyjSwHAnNbPS9R7wpuyyt,7.05595150|5.99461477|7.13730280,20.18786907,DE,AS51167
2026-08-11T00:47:33Z,088bdf6c6456d49c39052ee9bdb5803ea99c7697fedee85c35dea530c774cd4e,169.234.73.76,9.57.185.105,18333,443,bc1qJrSPjSSeDa1pn56cKovcePPuJFfDWSd1HCTZ7c,bc1qGuHP3fuSZMgEZ3SBpM4AG3ZxdievkRJStfhBHF|bc1qJrSPjSSeDa1pn56cKovcePPuJFfDWSd1HCTZ7c,1.03237988,0.47342690|0.55895298,DE,AS51167
2026-08-11T00:47:35Z,1dd5a7aaeddb82f25eef090e404ec25d5a2f04382dc2d45d623de68df0903c99,189.134.91.224,179.136.174.14,443,18333,bc1qVdAS9Qjzs7nXKD8kSr4E9Q4iuFpkmreLGkhfZa|bc1qU1RdbxZ9RLbU9pjWQtQtEYWeFsyucPzixKitR2,bc1qT3r1hQnNtgQN17XruZDEANkjwppZJaSyaeggDU,0.75617319|1.50564308,2.26181627,US,AS13335
2026-08-11T00:47:54Z,c43b2cc7fab87ac9abfd40b46e5c4b2747c85f55486e24dd8dfdcf270a16a815,102.142.232.119,194.140.125.66,443,8333,bc1q6J1G4iYMMwfqavK5kJzB4AyKaLDqP4YJQ1qpfE|bc1q5fq4ksgMwopkx9v1DbjWB798rxtQh5d3hJzPos|bc1qKdgbaYa9ecZYAWQLpJAB1U5kmcQm3TyfBfubWs,bc1qTmq7FhiWAvmzqDn1zsZt7YA5mLGqSLuEbh7uD2,0.32244020|0.36541309|0.28448959,0.97234288,NG,AS37282
2026-08-11T00:48:00Z,3a8b95ea1cd48e46a5a9296d5db33ceaec349c87c4c6d139a288fa652f77550d,13.15.47.68,102.239.128.206,8333,8333,bc1qbDHoyh5o5z2wZh2ueeSreE3cHbzbXirAQSFzre,bc1qyoS7xEd89DYWHQfieaLk7mpEGYTZV1NmZr1Ye5|bc1qc5Kj5H7DoeYNP9jiG7Kg5zDMYVNgjLmeAddQtM,1.27122981,0.69800008|0.57322973,NL,AS9009
2026-08-11T00:48:52Z,7bfebffeaa561ca99ad8f602c476e906d81bd2ad37947f8d16eb04e575c5a4a8,74.112.166.190,72.216.108.221,8333,9050,bc1qZAQSfS5e96AinUzdVwpzLcvqmyReYcLaXdquZh,bc1q1ZDJWUkp59jZhdyaegoF1kYJRz7p8pGovdfqhX|bc1qZAQSfS5e96AinUzdVwpzLcvqmyReYcLaXdquZh,0.24828840,0.13628409|0.11200431,HK,AS45102
2026-08-11T00:49:07Z,a23b28ea8f86f9d55a855d8ed1e5e5bd352f5e3e64074924bd6ac52db9422705,60.119.13.247,160.87.125.132,18333,9050,bc1qcW3ZCRfYs8qZtBvwDR371Y8AS7PiwucFzckchC,bc1qcE3MiSa9ZtposXQFGNvNCUmB49fkJrcYHXZ88C,1.63883222,1.63883222,NL,AS9009
2026-08-11T00:49:11Z,90c97eb963b3e3a2a60dcbd01e71d5a56aa2226d944de8dc147118e540b9b5c7,200.172.52.118,217.157.122.239,18333,443,bc1qNLoXqDboA39DTcnHzyqwwcPzQVhn8U5XTaZs2B|bc1qEb81iPhfQM6nycHo9TzgKM4hu1uPFoJCH2bjxr|bc1qre7opmRiHxhhfcEuVFMJEehtwqSAVFooUQAzX6,bc1qUzBGkgHMevekvJBTJ3YT2hcfME469n4FxGdZ2m,0.53180088|0.59670361|0.40699742,1.53550192,GB,AS2856
2026-08-11T00:49:15Z,56b76202cb2bc9b4875fb9b3bdb24be5a757589b78cb10317f810c3044fd725b,173.243.84.31,211.22.235.93,8333,9050,bc1qtrhJPUZKHTXdtK2qFurUowULu25UE9gMXEqYZj,bc1qB6JKK6tPNweUVJFFFjjaLjdoTmNQBFd7Xrk2uE,2.91965188,2.91965188,NL,AS9009
2026-08-11T00:49:25Z,52eecb9bea10332572267e388773cf9364cbf21a0bfaa84416850d9e510c8d35,60.119.13.180,100.82.0.104,9050,8333,bc1qDutm5HtBtLdQtTCdu8XjdSLL8U1GDqCbcZ1X12,bc1qQQkVgDBryYW188kNLkg7vWkYEhtCovwT1ueUZN|bc1qMr9fL69ZNGXnv43sRxHHayucNKbXrNG78ehqqt,1.91788141,1.12093094|0.79695047,GB,AS2856
2026-08-11T00:49:43Z,05877fe322e65eaa99cc77ba41b44eeb057c91fb207167106d962c7635f2966b,72.216.108.167,76.79.110.62,18333,9050,bc1qUTX6aTHJAU9rKLuY4mHdcTX68t28ZWWr1FGBMW|bc1q3Wr9kj1J2rqgLYq58sCKS7mVQjYbm1zJ7y2mLc|bc1qG6uHPmRuQ7Zs8BWQf6zuX42GJGzqWJDovAPyRt,bc1qAAtdL6G8cqTffsgFraRVVLxeULdg4gp7qEhEHj,0.14813607|0.14788556|0.13703586,0.43305749,GB,AS2856
2026-08-11T00:49:59Z,d2256fc414ab9c5a281782c25399d0b5a240253f1179c95d9cb00cff16cdb78c,220.101.78.162,178.44.216.131,18333,18333,bc1qWCVPtWZKJUanyuFLhw6LTrMw6h65oG6Bd46pKc|bc1qPtpksbcfywSXe9H1kZnAj9ARdpJ4ohQnrGkfTn|bc1qf3fVBkyqazFC5Qv9ZP4UYRBQ8NkGvbwrw8KLXK,bc1qYq6HWdqMPHpt5BdtxcmBKqqeCB1usCZjzc5Psi,0.26281799|0.35488751|0.56546950,1.18317499,BR,AS28573
2026-08-11T00:50:14Z,b08ff9bca435868bb98e4fa127a7a3d96c8eb867e78a76780fa4a38cfcfd48ed,194.140.125.103,76.79.110.132,18333,443,bc1q2SYrAWMA1pbZNinKXzKqdjAtdoVNm8oXz39kc8,bc1q3KBgHbEs8KoYZydrxmx86XxgVAuqTegfgJdma7|bc1q2SYrAWMA1pbZNinKXzKqdjAtdoVNm8oXz39kc8,7.91543001,4.91247360|3.00295641,US,AS13335
2026-08-11T00:50:22Z,bdf317debf414317d606141fe24fb5bbd247082ac824e140a1bca5e1ab8ee87e,168.57.12.144,220.28.117.225,18333,8333,bc1q25RE7ZqQC21hAGe7QAE5DGuuShqkEk5Kr1ecC6|bc1qsvpbTp9f1CM7NDZSxHqBUVFr2BB3gdL6XktNEi,bc1qBYgmUqyEhSM5BgooMPN6kn22Qy63Z8gLmbrHn9,1.22614963|1.35158578,2.57773541,GB,AS2856
2026-08-11T00:50:54Z,83e96d5e2427f39b2645ea92cc252ad31a32edd8cf32d29119ac2ae97ce3a464,194.140.125.66,99.181.107.155,9050,8333,bc1qTmq7FhiWAvmzqDn1zsZt7YA5mLGqSLuEbh7uD2,bc1qNBgKT5L9oUpB2J4ZPA2SsGEHyT55afYaYDVAaC|bc1qKoXDtJ2jJxDGmVt1i3xdvwUcmYsFnwp4KQ6fQW,0.96981912,0.51098066|0.45883846,US,AS13335
2026-08-11T00:50:57Z,8de059da5af6aa1079a30d9c4f72943be7db5c751cf8101790ade619ec1c9ebb,183.216.174.126,107.137.33.23,9050,18333,bc1qPJtsv4tCkWEB28AxhfPE6cM12K9D6jb9m3qmwR|bc1qfmtrEQxNZZ5w4Zqn9jAVVrNLVrvVhYYJQdxCQK,bc1q3fNrsGSztTo95dQDTbe21NWXfM247YG9Ntd12t,10.84342717|3.43399737,14.27742454,US,AS13335
2026-08-11T00:51:08Z,2d87d5df31ab22d60d3db72c54ba6cd1bd9428094b197b7dc5f19646c23293dc,143.102.159.73,173.243.84.133,443,443,bc1qdmx7ht2XEon9BpuxkZGT1kayJdsorvDYcG4UEg|bc1qe8jG9n3FGp3o5kS9EJ8d1iEn8vm1T7NEVAAois|bc1q8xQMTRjakJVjDwhAERPDxjwjGYYJU4H1UWB4sy,bc1qH7Nim5WznYqGqHNKmVNsVmHdJf3q9AaK2FyQdQ|bc1qdmx7ht2XEon9BpuxkZGT1kayJdsorvDYcG4UEg,1.50237362|2.47690692|1.04096058,2.36350950|2.65673162,DE,AS51167
2026-08-11T00:51:42Z,4a62b64658e50bf5bbf97f5e77344967a0244f8b60d02e6392c13d189ee090fb,107.191.224.180,167.186.83.54,18333,8333,bc1qTYMWZgTxasoxFDNPmV1tYVGp7rBvtjzyE7MNNh,bc1q6kdMH2TFaMwTzW194pWh5rPDWcjJC4kzPPkiPo|bc1q3kwrMVkz3P9i6aXgfkypFaJnuJH3LQZbE75L5L,0.49183805,0.36125211|0.13058594,NL,AS9009
2026-08-11T00:51:48Z,ce887aa72891917f795c598c4a9b4e182c8bb2db5f4d8caf0e65adbc51d8f043,157.32.197.3,179.136.174.133,8333,8333,bc1qfdC5e9p59HdwFyaosJDwk2mkbgHkcyW1Uiki4w,bc1qjYtMrBwBwXeqhCgJdkqwUMyBEsgSYHkxedg4A4,16.09373988,16.09373988,BR,AS28573
2026-08-11T00:52:04Z,4bd6d31058ed2e55f51d7cc87d6551f0aace79ae3b83d04272f17c3ba3109fae,99.181.107.246,200.172.52.22,8333,8333,bc1qw9wK4Qzc41ncuP8xKx2GUmeShMnRSRUbEjCX9D|bc1qZUcuVRPFCUf1dYwoGnZJTbdQ33dXnQ8eXm6Aoo,bc1q6J1G4iYMMwfqavK5kJzB4AyKaLDqP4YJQ1qpfE,3.14671836|2.67419314,5.82091150,GB,AS2856
2026-08-11T00:52:29Z,49067228023cc5a7c1e388a3197fb41529dbce68bec9a4404a33d1eba82cfb14,217.157.122.187,200.172.52.99,443,9050,bc1q7zRNhvPUt9FZcYaZZVoyRPUmggvG5ERj4Ti9y9,bc1qggpue3okFqr9GcbnVkTWRwU3hRvBvoadMzv5zD,1.03427392,1.03427392,DE,AS51167
2026-08-11T00:52:33Z,3bf927f53eaca9136b8c13d5f8c4c2e8d91d94f5592c53310b170eb026247995,220.28.117.225,215.16.161.157,8333,9050,bc1qaaD6BhVFnUPqKbPAC1X915gVw2cK9bXHvk5Ukn,bc1qTS5WdeTCDzPRgeyfjuAepfsocGEMqcpXxScZWn|bc1qaaD6BhVFnUPqKbPAC1X915gVw2cK9bXHvk5Ukn,0.48044680,0.24290942|0.23753738,GB,AS2856
2026-08-11T00:52:35Z,fc35249743425c98e64e5b58728c6f7abf928bdd8d396fd5403b73dc41b0f192,72.71.126.211,19.123.40.113,443,8333,bc1qezBoYj9K13t3mypkjA2bSj46LjpRs2M6e2crNJ,bc1qk2maTsNypuAFzVWV9dUSkMTDDW18J4iu3qhmPu|bc1qEuAYy8SiDo4yimoDGMzTwiERfnqvzDt1644o3e,3.24627784,1.94299618|1.30328166,DE,AS51167
2026-08-11T00:52:39Z,933cd0ab6addd93854b5bb668bd21c613fe1f5febde1819197ddc85ba1c648aa,169.234.73.54,157.32.197.93,8333,8333,bc1q39dEiB6cHwq368ZLQbBUj1GL3azsKjbV9dYmMa,bc1qTmtsrXm9EAhJaVTGCgm3fCnYg6husLPT1cGD8a,0.16023327,0.16023327,US,AS13335
2026-08-11T00:53:07Z,290c4c01b94d6bf81a3e9899274a57ba4c7e671c3ff196210c630ab0ec3808de,178.44.216.131,152.98.35.104,443,8333,bc1qYq6HWdqMPHpt5BdtxcmBKqqeCB1usCZjzc5Psi,bc1qE8c1NDjtxrDfSButVHvUySUuA6Pe5aGv9mwX23,3.75011711,3.75011711,TR,AS9121
2026-08-11T00:53:13Z,512e3115c255c489ec0f1979419194716ee32f95d61b3e79d82b9c3ced639ed2,157.32.197.228,13.15.47.68,9050,443,bc1qaAzHGVb1JV1K3XheDRP5tZvVQSseCUzmze9q4v|bc1qzTYXsJCEgEMmHEqFuhyWDos9nVaEfTrpeC6uP8|bc1q2DBD1ucab4sUx1yfK5WN1BsoJ8F24VZhbUYiPa,bc1qUB1MGsFnpiUJvQ9koNyXWVPrLYc7Cif6vJwu9z|bc1qaN4zrBkmWjQfhvzm2aATbn21f4XAC2cihX6xBq,2.91106638|1.47514551|0.88897631,4.35895412|0.91623408,DE,AS51167
2026-08-11T00:53:28Z,1728cffcb96a7a450f56734683822f5ab8bbd89466538db079d346a4a79f3685,152.98.35.216,178.44.216.188,9050,18333,bc1qdmfg5DcF821nvSsKGEkACrqUhorA9YVWWEE5Ty,bc1qUg88Wh4znmcV19XAbCz3wH43gGjooa1xxboDKh,0.27220638,0.27220638,US,AS13335
2026-08-11T00:53:29Z,5ce771c01ca76599c23f0db1ec37686e4e919cc50a457e2a88175f463cd5d479,152.98.35.163,146.5.58.186,9050,443,bc1qju3G3DALwvE9fcEePJ9ogU5cHHRizBSW6HkUmA,bc1qm7iehqp6WRxNvyEuqCKwLaGHEsxZrX8Q5MKoYL|bc1qju3G3DALwvE9fcEePJ9ogU5cHHRizBSW6HkUmA,29.31769837,17.64128717|11.67641120,BR,AS28573
2026-08-11T00:53:38Z,9b3414f993f87ac2e699c52dc9ccbc0e8a551af013465fc7674e264b0dd3c2a1,76.79.110.94,183.216.174.234,8333,8333,bc1qcYX6vNMmPfkjsm4rhRmyBrXaXg4BPd7mA2noJR|bc1qGWB8TCyoSSo2EADMZL5bs1CgMPjgedYWrFoWsd|bc1qDfvPYweMqP5diuAHoVJk655XkESW1EnaUAPSiW,bc1qy2uUJ3Y3WaEqbkiLVaoJZDt1FHavrPWEUxNjKm,2.12383782|2.20583790|1.79211319,6.12178891,NL,AS9009
2026-08-11T00:53:50Z,512975a4e36128b5af34b2b45a923c3bf40588ae7fa94fca7a33c96fe0b8be5d,220.28.117.161,215.16.161.6,9050,443,bc1qrgys9trmKDkkQnbcMEtWeaC8ooyKhGEfshvNCy,bc1qfTi9AYrAFaRteXJk9m7iworVpxtERtaFbQjsx4|bc1qrgys9trmKDkkQnbcMEtWeaC8ooyKhGEfshvNCy,1.06061851,0.86845130|0.19216721,BR,AS28573
2026-08-11T00:53:57Z,a6251ec753ec0d73a8ac53a4a7fd4928aa3fc1eeddf0e721b5bcaa7512de49b5,100.82.0.203,176.136.36.31,8333,9050,bc1qkYgHPhWXzAWbyQFAKhoCRHyBQp2UtLA3WTnybw,bc1qQQkVgDBryYW188kNLkg7vWkYEhtCovwT1ueUZN|bc1qFS9vhPESTyTWoVVRWQNMjS9oaEGEnDdDxojsgQ,2.01977673,1.15707402|0.86270271,US,AS13335
2026-08-11T00:54:25Z,6525de4b3afb814341f46f16b73623093a62be2c272fdc549332e1da722f5e5e,157.32.197.206,211.22.235.53,8333,8333,bc1qunCnDSt38mbSFdfHPH7uEorcHMF7MREr4fG1zr|bc1qiBpwJ7mgaysvoFtt4TkGCoGUMLz17zb7isLKJB|bc1qEfhAAMrzN7VtJ5vfmpCMcyy5hpvzvHvYxTzCz7,bc1q6ycX9Jo373YZFiPUXLswyF242rstDbfxRkkp2c,5.07231842|5.42632230|2.62268364,13.12132436,US,AS13335
2026-08-11T00:54:30Z,8dba33bbbef3ec300f9c1343609ac53a5bb088715eccc1045626adfcee6069b9,160.87.125.40,173.243.84.228,8333,8333,bc1q8oT1ygkESQgsP9y45Lf5t8xahrdK7bKFFSaXNv|bc1qcoxaz11CEu2t2e7NrT8c9vfa1GmRNXhmYHoKuf|bc1qQh2rsNGYSUUsp3am78p9Urw23Dx4ayEQRSyf6u,bc1qzf3vpjt4msjGHcRLhmQztk8bxGwVR1SHL6uqGL|bc1qcoxaz11CEu2t2e7NrT8c9vfa1GmRNXhmYHoKuf,0.59817526|0.69491058|0.28676902,1.15443901|0.42541584,NL,AS9009
2026-08-11T00:54:48Z,91d3cb790326c5a41e9fee0425941b6ca0132d407484397d324b69d117feb4ab,142.63.193.68,160.87.125.78,8333,9050,bc1qBTYXExSz4BR1RHssWKUmoscjnYADKE4epb4pM4|bc1q4eXZwaB4Z6wC5f5kxGS8ydGef3g6TjedaMHEjn,bc1qgZvJHJy3ccjdzMpeE2DCh3WhyQU1wnuNAUggr4,0.45628356|0.24708162,0.70336518,NL,AS9009
2026-08-11T00:54:53Z,b6c540f7cbb6e547fdbb71ec492cc5ea49602acf7871d6b2e99c7d771fa89bf4,62.71.52.113,33.150.222.228,443,443,bc1qy4THSD1ku4PnsfFvVWWPSze7gbF9r5k2iBf6Tk|bc1qyukp5XLRxf3xBepaE8s2HGvpbuJ5gRSBAd6txD,bc1q2DF2aThHu7KcTiGv9ei3ZMt2N4qvJjZwYj7Ne2|bc1qy4THSD1ku4PnsfFvVWWPSze7gbF9r5k2iBf6Tk,0.19092535|0.82458854,0.54331420|0.47219969,SG,AS14061
2026-08-11T00:55:14Z,d98c88b4f8ff9ec659248013bf944a2004c926d26eeec37854acc5183450d301,179.136.174.204,99.181.107.198,8333,443,bc1qcW3ZCRfYs8qZtBvwDR371Y8AS7PiwucFzckchC,bc1qvP9nwM7S8ZMYQg6V54N4awh4QLf6HVWLJXFqQh,0.90408029,0.90408029,NL,AS9009
2026-08-11T00:55:23Z,47acd4f5bf76089ea3cf7a044de2b807341e2fc7822673ec892b60d09591e93f,44.81.216.183,143.102.159.110,443,8333,bc1qPzo2aMNeCNshUBdXsCRRdqwAEtrAMVpuBYGhLn|bc1qDbqQE313e3z4jUEh9NZoxUiXVyNKSQcT8XBcjL,bc1qi6ijYVyK5WHD3LEvM4AFbssvQ4BBucgJUSNCVq|bc1qT3J5KAULE4CgwX3b5FsYACecA82grDQhqALzjD,0.46785142|0.88842217,0.82338260|0.53289099,GB,AS2856
2026-08-11T00:56:00Z,ceeb76b4c1c3c4f6cf17f29b017688d2d3be4df08d72ed1a3f9e7a8358ca9feb,100.82.0.215,154.204.185.127,8333,18333,bc1qwk3F74nm7RTGrRUCqAaJQvML5Kq1bhNWgwRABz|bc1qauxbCE2dBwQbVCafsihKSWyjESE5SDG2wcKR37|bc1qXBpSzAZr1GEmySLf4ZutKsyjYKd6h6UtGHwinF,bc1qZ8vUAkg6p4oZYFugAB7ecGSdz5sMVEkWUrX8r2,0.08272041|0.23131592|0.14080094,0.45483727,RU,AS204601
2026-08-11T00:56:28Z,24d37aec800c77bbeb079935d214b8bea44e2b3c3bf3839e8a7973460443b3eb,154.204.185.182,183.216.174.41,8333,443,bc1q4FyUUT2pmpBn141PDpBbNDbSDx71Mh3MtCJGya,bc1q6qij6BZzYkueJsBfjUczZAWoqSejwXjh4J3ePF,3.77067654,3.77067654,GB,AS2856
2026-08-11T00:56:28Z,3e49c8e8295851f4811ed08fc23a84a7c8ccaef7028840c285ee669d5c0ad485,152.98.35.106,16.116.148.85,8333,9050,bc1qscCWpeQ36rLMQzRu5qUvc5KX98mxJNaTaEmEg4|bc1qD182Whs8pwEtgTT3NPcthE1hDmKHs5LLZcMr18|bc1qkNNSodg2vCDNvNkXXt3i9XAhWzxbzNWsuTp4va,bc1qkGeCzSRfEXwv1SF9uPq3E8vFeBZ3LbruP1CA3T,0.44212685|0.50089023|0.11063783,1.05365491,GB,AS2856
2026-08-11T00:56:36Z,276aafda827db13449fbfbc154d3753eb4989a06784d8355460e582d2825b75d,143.102.159.183,96.176.135.210,8333,18333,bc1qYfkPq38zkLRV3pgkqFUYAqiNz3p9Zm24tmLj5W,bc1qDsptcuPwaRwNjGvgAxXjtRcWj6Hm6GJdDs8zqX,2.39899285,2.39899285,HK,AS45102
2026-08-11T00:56:52Z,e1f729af24707d3e695065085960348c5b068b4d203d23e33b756826a35c9524,199.64.65.124,158.165.250.253,18333,8333,bc1qhdzh33svL8MafFEEQ9wbTnnjS17uFZMMp1rx2B,bc1qfmtrEQxNZZ5w4Zqn9jAVVrNLVrvVhYYJQdxCQK|bc1qhdzh33svL8MafFEEQ9wbTnnjS17uFZMMp1rx2B,0.80653799,0.57885364|0.22768435,BR,AS28573
2026-08-11T00:56:56Z,76d1a83bc8c4daebf59a40ac19da6b8cd056e200fdac8e0fc01c69482ed392a0,220.101.78.150,157.32.197.231,9050,8333,bc1qmNvg8UsWdssPK81YkAWkAaKgcjBLYK5tK1W3EK|bc1qPGtkhRUSz7zHLfLCdUkyMte9krDH9TcDLL6Ldh|bc1qZQ9gbzdyK4qwS9Sj1WtqxaWv464Jvi7Nf7uKdX,bc1qnKLnBdhLXnVkKAptm9AfKwRHhF2wEeLAe1HQoZ,1.17034811|0.31024875|0.95748094,2.43807779,GB,AS2856
2026-08-11T00:57:20Z,985bfa3f15ca49e14b009c26a630bbb9565c12afc91ee4f6bdf62a51dd01afe3,179.136.174.133,76.79.110.26,8333,8333,bc1qjYtMrBwBwXeqhCgJdkqwUMyBEsgSYHkxedg4A4,bc1qNw751ps3d3izzTvk3PG1hqbcTZHG1Ayz86RSVF|bc1qjYtMrBwBwXeqhCgJdkqwUMyBEsgSYHkxedg4A4,1.73664310,0.85520492|0.88143818,RU,AS204601
2026-08-11T00:57:20Z,6de6c3f10803ed5ea83d8522890e0b9f8bc10c77c69c7e4dd0bc0778c84e7b9b,9.57.185.79,194.140.125.227,8333,8333,bc1qxMV9uMpnUjMqdxmC1xsBHT6YyNA3y9GZfYJDoC,bc1q7zRNhvPUt9FZcYaZZVoyRPUmggvG5ERj4Ti9y9,9.81536561,9.81536561,US,AS13335
2026-08-11T00:57:24Z,0812ffcaa8a146d7053ca34a3ee5002f6632fc568060b7fad2db314295fe56ad,158.165.250.57,158.165.250.46,443,443,bc1qWCDaUonJ5i11fNFZxNhyMXpJC6SoJGMref2vt3|bc1qyUt5XMwN7ZcV26vwYggdDCLmC3yBKcFVLJrJ5r|bc1qYBFJPUrNsDZuRdHVdq1BPxKrbQpFRvq9Tcd3Jm,bc1qT6FTjc5Lezc49PFh2ZJDXoSggBhgwSKJLWrvYx,0.15263660|0.12883215|0.04456126,0.32603001,NL,AS9009
2026-08-11T00:57:28Z,7f9928f8082d19602487dc9e17a6e8a5aa616e23d4df05228dcea8e033c2bc54,60.119.13.247,96.176.135.19,9050,8333,bc1qcW3ZCRfYs8qZtBvwDR371Y8AS7PiwucFzckchC,bc1qju3G3DALwvE9fcEePJ9ogU5cHHRizBSW6HkUmA|bc1qcW3ZCRfYs8qZtBvwDR371Y8AS7PiwucFzckchC,5.52618121,4.93305664|0.59312457,NL,AS9009
2026-08-11T00:57:46Z,fdc95d05fed34f5ad4702415777de13a96094d9b9eb7145c327f7ee278988b53,100.82.0.12,220.28.117.182,8333,8333,bc1qf8GTfRLpa3mJtr2XFWE4tyJ6P1oyRECtnHv2M7|bc1qyoS7xEd89DYWHQfieaLk7mpEGYTZV1NmZr1Ye5,bc1qkEeRSrBrpo3GZQubcSkJhmp2jVbb1ASMBfmN6z|bc1qM8SLaHeyWXdhXDaDGxv2U6HHEyMVxiQJnXaeEw,0.01146061|0.04327570,0.03724758|0.01748873,US,AS13335
2026-08-11T00:58:19Z,69c188a1a5f63eb2d0fcd8dc2875446e72eec96fdc3179c78dd27b06ffa772e0,25.150.185.201,212.3.81.52,8333,18333,bc1qjUb4jL3bqP2fqzNvHtqeEq2NovgUxUsopq4t7c|bc1qRokKwbWUdodraHBRWpG91JtkJ6GrbKNdS3gJQJ,bc1qHinziLDAaqGz4twttfSjMk9o2iYKHTSRp3endu|bc1qRokKwbWUdodraHBRWpG91JtkJ6GrbKNdS3gJQJ,1.85682004|1.14709114,1.53004489|1.47386629,SG,AS14061
2026-08-11T00:58:23Z,60da73a017961ab1dc6ec1d217135db049afb7f933ee252ff5d332924889497a,28.194.49.22,44.81.216.186,443,8333,bc1qZAQSfS5e96AinUzdVwpzLcvqmyReYcLaXdquZh,bc1qs9g1KzkNWNqydcsbVMwdxC6BeperULBS3FvGTj|bc1qZAQSfS5e96AinUzdVwpzLcvqmyReYcLaXdquZh,0.25658673,0.12632759|0.13025914,PA,AS11556
2026-08-11T00:58:29Z,f68abe55e6088357f1cfc4a68bd49dcc9622b6e189bbb29f51eec9f2324148e6,99.181.107.246,183.216.174.234,8333,8333,bc1qawqrJWa6ayg6GXhpjj5khbteLg4zNbr1XWZzXd|bc1qw9wK4Qzc41ncuP8xKx2GUmeShMnRSRUbEjCX9D,bc1qy2uUJ3Y3WaEqbkiLVaoJZDt1FHavrPWEUxNjKm|bc1qZUcuVRPFCUf1dYwoGnZJTbdQ33dXnQ8eXm6Aoo,0.21142586|0.50336229,0.45332489|0.26146326,GB,AS2856
2026-08-11T00:58:34Z,efb1b4b76f8df0fe55f6bd3c489fbbe7e82269a28223923b82d3f55679c07b92,183.216.174.232,195.134.219.213,8333,443,bc1qEV5zjbKLHe4oBxeM4AxSKZ3u7UJK4GVEkHv7SX,bc1qj9JJWfshM7FF2nMF5gKonfuWeThfNbRXc1NNMP|bc1qDPS7Wb6W1EwzBk76fB1R8FqUGuZjM9WYbdPR8D,0.85493124,0.47420068|0.38073056,SG,AS14061
2026-08-11T00:58:38Z,7b7ae23a6c28f574ccb8409363d0825dfcaed07ff21ccdaf9838c520662193a1,74.112.166.54,100.82.0.214,443,8333,bc1qpxP79r8EoxWNwSxPanfSDNeNhkvX1cUt6dgE5H|bc1qPDKhnsTQNXte9wr93G13LJdUwLR5AogFd4u2Az|bc1qnQcLDHmMSRF65FbcQ4yEKyCDvTBjp93wGDLWKC,bc1q2e51HE34sSZKhnZrTUmS6hbbgAJ6L6ZEtAbMSe,0.66720465|0.82736863|0.68600816,2.18058144,GB,AS2856
2026-08-11T00:58:40Z,b5013d535daa8438cfc36ad265190eb0c307138eebe91510463b10780564c09e,100.82.0.101,28.194.49.33,8333,18333,bc1qgZtMykNhHqnVJGjMNEWfN2m9i1fX1z1kCTczmn|bc1qiB14XJfHvkRPvhEevZK3Bpbd5L6Sm8v9ocJyUE,bc1q319R1YVqB5HDzhhHmaRydjsRsvNExY5QzPXG82,0.13017484|0.23734583,0.36752067,US,AS13335
